	Kingdom	Phyla	Class	Order	Family	Genus	Species	Kingdom_Eukaryome	Phylum_Eukaryome	Class_Eukaryome	Order_Eukaryome	Family_Eukaryome	Genus_Eukaryome	Species_Eukaryome
Taxa_12902	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Colacogloeaceae	Colacogloea	NA	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_incertae_sedis	Colacogloeaceae	Colacogloea	NA
Taxa_12905	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctis	NA	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
Taxa_12937	Fungi	Basidiomycota	Pucciniomycetes	Septobasidiales	Septobasidiaceae	Septobasidium	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_12946	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Cleistothelebolus	nipigonensis	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	NA
Taxa_12958	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria	NA
Taxa_12959	Fungi	Ascomycota	Sordariomycetes	Sporidesmiales	Sporidesmiaceae	Sporidesmium	NA	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
Taxa_12960	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	NA	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Actinocladium	NA
Taxa_12963	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Amorphothecaceae	Oidiodendron	NA
Taxa_12964	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	NA	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
Taxa_12966	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
Taxa_12969	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	NA
Taxa_12970	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_12976	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	Capturomyces	funiculosus	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	NA	NA
Taxa_12982	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13010	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	patouillardii	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	NA
Taxa_13013	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Myriangiaceae	Myriangium	duriaei	Fungi	Ascomycota	Dothideomycetes	Myriangiales	Elsinoaceae	Elsinoe	australis
Taxa_13014	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Gongronella	pedratalhadensis	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Gongronella	cuneospora
Taxa_13015	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13016	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Ascomycota	NA	NA	NA	NA	NA
Taxa_13020	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Suillellus	queletii	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Suillellus	NA
Taxa_13021	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA
Taxa_13022	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Onygenales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13026	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Zoopagales_fam_Incertae_sedis	Zoopagales_gen_Incertae_sedis	NA	Fungi	GS01	NA	NA	NA	NA	NA
Taxa_13028	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
Taxa_13029	Fungi	Basidiomycota	Pucciniomycetes	Septobasidiales	Septobasidiaceae	Septobasidium	ramorum	Fungi	Basidiomycota	Pucciniomycetes	NA	NA	NA	NA
Taxa_13035	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13036	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13038	Fungi	Basidiomycota	Agaricostilbomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13039	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	GS46	GS46B	NA	NA	NA	NA
Taxa_13040	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
Taxa_13041	Fungi	Blastocladiomycota	Blastocladiomycetes	GS15	GS15_fam_Incertae_sedis	GS15_gen_Incertae_sedis	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_13042	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13044	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	verrucosa	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13045	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	lusitaniae	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	colostri
Taxa_13046	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13047	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	NA
Taxa_13048	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13049	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Paracladophialophoraceae	Paracladophialophora	NA
Taxa_13051	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Cystobasidiopsis	nirenbergiae	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Cystobasidiopsis	lophatheri
Taxa_13054	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13055	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13056	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13057	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Bovista	furfuracea	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	NA	NA
Taxa_13068	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Elaphomycetaceae	Elaphomyces	barrioi	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Elaphomycetaceae	Elaphomyces	NA
Taxa_13069	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	quercina	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hyphodontiaceae	Hyphodontia	quercina
Taxa_13070	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	changbaiensis	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	cf.vinacea
Taxa_13071	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	fructigenus	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	fructigenus
Taxa_13073	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	album	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	NA
Taxa_13075	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella	lichenicola	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella	NA
Taxa_13076	Fungi	Ascomycota	Sordariomycetes	Diaporthomycetidae_ord_Incertae_sedis	Thyridiaceae	Thyridium	oculorum	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_incertae_sedis	Thyridiaceae	Thyridium	NA
Taxa_13080	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	NA	NA	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	cf.anomala
Taxa_13083	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13085	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13087	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipitaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_13091	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	cf.falcata
Taxa_13094	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13097	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Gryganskiella	cystojenkinii	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Gryganskiella	cystojenkinii
Taxa_13102	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13106	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13107	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13109	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Rozellomycota	Rozellomycota_cl_incertae_sedis	GS05	NA	NA	NA
Taxa_13114	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13115	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	insulare	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Pseudocamaropycnis	pini
Taxa_13118	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae	Lachnellula	fuscosanguinea	Fungi	NA	NA	NA	NA	NA	NA
Taxa_13120	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_13121	Fungi	Monoblepharomycota	Monoblepharomycota_cls_Incertae_sedis	Monoblepharomycota_ord_Incertae_sedis	Monoblepharomycota_fam_Incertae_sedis	Monoblepharomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13124	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13126	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
Taxa_13128	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Rozellomycota	NA	NA	NA	NA	NA
Taxa_13129	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Rozellomycota	NA	NA	NA	NA	NA
Taxa_13135	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Chytridiomycota	Synchytriomycetes	Synchytriales	NA	NA	NA
Taxa_13136	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Auricularia	cerrina	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13137	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	circinatum	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	NA
Taxa_13172	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	portulacae	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Dichotomophthora	NA
Taxa_13173	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13174	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	caroliniana	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciboria	shiraiana
Taxa_13175	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_13182	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Tamaricicola	muriformis	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
Taxa_13185	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	fusarioides	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13186	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Orbiliales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13187	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Exidiaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Oliveoniaceae	Oliveonia	NA
Taxa_13188	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Monodictys	bicolorata	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13190	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetes_ord_Incertae_sedis	Dacrymycetes_fam_Incertae_sedis	Dacrymycetes_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13193	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13196	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13197	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Phlegmacium	palazonianum	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	NA
Taxa_13198	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	olivacea	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	NA
Taxa_13199	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13200	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13219	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
Taxa_13220	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	cf.pseudoleptoderma
Taxa_13221	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucorales_fam_Incertae_sedis	Mucorales_gen_Incertae_sedis	NA	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Lentamycetaceae	NA	NA
Taxa_13222	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13223	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13224	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	NA	NA	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
Taxa_13225	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Microbotryomycetes_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA
Taxa_13226	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	Lobulomycetales_fam_Incertae_sedis	Lobulomycetales_gen_Incertae_sedis	NA	Fungi	Chytridiomycota	Lobulomycetes	Lobulomycetales	NA	NA	NA
Taxa_13227	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13228	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	rigens
Taxa_13230	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	phaeophysciae	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Tetragoniomyces	NA
Taxa_13231	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13232	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Ascomycota	NA	NA	NA	NA	NA
Taxa_13233	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	NA	NA	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	NA
Taxa_13236	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13238	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_13239	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Rozellomycota	NA	NA	NA	NA	NA
Taxa_13240	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13244	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	NA	NA	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Gibellulopsis	NA
Taxa_13245	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidiaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13246	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Zoopagales_fam_Incertae_sedis	Zoopagales_gen_Incertae_sedis	NA	Fungi	GS01	NA	NA	NA	NA	NA
Taxa_13248	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella	NA	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella	NA
Taxa_13249	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13251	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13253	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13254	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13255	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Apiognomonia	errabunda	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae	Plagiostoma	NA
Taxa_13258	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13259	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	NA	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	NA
Taxa_13260	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13261	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13262	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_13263	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	Ascomycota	NA	NA	NA	NA	NA
Taxa_13264	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13267	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Dematiopleospora	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
Taxa_13270	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13272	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
Taxa_13273	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylellina	haptotyla	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	leptospora
Taxa_13275	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetales_fam_Incertae_sedis	Archaeorhizomycetales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_13276	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbiliaceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
Taxa_13278	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	NA	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Sistrotremataceae	Sistotrema	NA
