query_id	parent_id	similarity	query_total_abundance	parent_total_abundance	query_overlap_abundance	parent_overlap_abundance	query_incidence	parent_incidence	common_incidence	smallest_ratio	sum_ratio	avg_ratio	smallest_non_null_ratio	avg_non_null_ratio	largest_ratio	relative_incidence	status
Taxa_4844	Taxa_238	94.80	6	619	6	110	1	11	1	18.33	18.33	18.33	18.33	18.33	18.33	1.00	accepted
Taxa_1090	Taxa_595	90.30	68	186	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1090	Taxa_310	88.80	68	516	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1090	Taxa_257	86.30	68	486	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1090	Taxa_216	85.90	68	704	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1090	Taxa_105	85.20	68	2000	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1090	Taxa_123	85.20	68	1325	0	0	1	9	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_835	Taxa_190	99.50	96	906	0	0	4	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_835	Taxa_515	95.40	96	214	0	0	4	9	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_524	Taxa_9	96.80	191	43149	0	0	1	23	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_524	Taxa_25	95.70	191	7798	0	0	1	18	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_524	Taxa_154	94.60	191	1185	0	0	1	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_524	Taxa_14	93.90	191	11403	0	0	1	18	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_524	Taxa_248	93.90	191	856	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_524	Taxa_307	93.90	191	389	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_524	Taxa_42	92.80	191	4476	0	0	1	18	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2501	Taxa_678	96.40	19	245	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2501	Taxa_229	91.40	19	725	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2501	Taxa_1454	89.90	19	45	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2501	Taxa_2320	89.90	19	23	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2501	Taxa_223	89.60	19	691	19	39	1	9	1	2.05	2.05	2.05	2.05	2.05	2.05	1.00	accepted
Taxa_4202	Taxa_481	90.20	8	555	0	0	1	17	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4202	Taxa_3553	86.70	8	11	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_726	Taxa_107	96.40	226	3835	0	0	3	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_726	Taxa_465	94.30	226	316	0	0	3	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_726	Taxa_64	93.50	226	4300	0	0	3	17	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_726	Taxa_77	92.50	226	1731	0	0	3	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_726	Taxa_86	92.10	226	1667	0	0	3	9	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_726	Taxa_21	91.40	226	18055	118	1157	3	30	2	0.00	20.00	6.67	8.72	10.00	11.28	0.67	rejected
Taxa_726	Taxa_113	91.00	226	2709	0	0	3	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_726	Taxa_456	90.30	226	230	0	0	3	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_531	Taxa_594	98.20	308	315	248	156	4	5	3	0.00	1.71	0.43	0.32	0.57	0.86	0.75	rejected
Taxa_531	Taxa_29	89.20	308	4708	308	2038	4	13	4	3.57	24.74	6.19	3.57	6.19	8.51	1.00	accepted
Taxa_688	Taxa_115	91.80	610	1419	218	401	16	14	4	0.00	7.65	0.48	0.82	1.91	2.92	0.25	rejected
Taxa_688	Taxa_95	87.80	610	3122	515	1457	16	24	12	0.00	34.12	2.13	1.29	2.84	4.18	0.75	rejected
Taxa_5570	Taxa_3080	95.60	7	41	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5570	Taxa_2540	93.10	7	42	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3203	Taxa_2310	87.60	13	21	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_942	Taxa_731	92.00	95	125	0	0	4	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_942	Taxa_659	91.50	95	152	0	0	4	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2650	Taxa_303	92.80	18	509	18	382	1	6	1	21.22	21.22	21.22	21.22	21.22	21.22	1.00	accepted
Taxa_803	Taxa_337	97.80	160	1542	58	255	4	13	1	0.00	4.40	1.10	4.40	4.40	4.40	0.25	rejected
Taxa_803	Taxa_110	96.00	160	5728	58	68	4	42	1	0.00	1.17	0.29	1.17	1.17	1.17	0.25	rejected
Taxa_803	Taxa_273	96.00	160	475	0	0	4	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_803	Taxa_8	95.30	160	13446	0	0	4	35	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_803	Taxa_24	94.90	160	10457	110	171	4	43	2	0.00	3.02	0.76	0.71	1.51	2.31	0.50	rejected
Taxa_803	Taxa_125	94.90	160	962	0	0	4	8	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_803	Taxa_458	94.90	160	307	0	0	4	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_542	Taxa_424	96.40	399	570	274	84	4	7	2	0.00	0.63	0.16	0.28	0.32	0.35	0.50	rejected
Taxa_542	Taxa_99	92.40	399	1130	0	0	4	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_542	Taxa_271	92.40	399	471	0	0	4	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4593	Taxa_2997	96.80	7	15	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3073	Taxa_393	97.00	14	273	0	0	1	13	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3073	Taxa_1505	94.80	14	42	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4537	Taxa_4854	96.50	7	8	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1303	Taxa_303	94.20	54	509	0	0	3	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1303	Taxa_929	93.10	54	172	28	84	3	4	1	0.00	3.00	1.00	3.00	3.00	3.00	0.33	rejected
Taxa_1303	Taxa_347	92.10	54	437	54	298	3	7	3	4.86	31.77	10.59	4.86	10.59	22.00	1.00	accepted
Taxa_4104	Taxa_1905	84.40	8	38	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_671	Taxa_340	92.80	136	525	0	0	2	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_669	Taxa_176	92.40	287	1042	52	225	10	9	2	0.00	11.39	1.14	3.82	5.70	7.57	0.20	rejected
Taxa_669	Taxa_124	92.10	287	983	52	146	10	10	2	0.00	14.83	1.48	1.11	7.41	13.71	0.20	rejected
Taxa_669	Taxa_223	91.70	287	691	7	88	10	9	1	0.00	12.57	1.26	12.57	12.57	12.57	0.10	rejected
Taxa_1379	Taxa_270	91.30	48	761	48	111	1	9	1	2.31	2.31	2.31	2.31	2.31	2.31	1.00	accepted
Taxa_940	Taxa_387	94.60	101	545	101	270	3	7	3	2.03	9.19	3.06	2.03	3.06	3.61	1.00	accepted
Taxa_6212	Taxa_577	90.90	3	164	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_238	Taxa_66	95.20	619	1870	137	341	11	9	3	0.00	36.79	3.34	0.37	12.26	36.00	0.27	rejected
Taxa_1531	Taxa_94	85.70	57	1221	41	75	4	15	3	0.00	6.01	1.50	1.41	2.00	3.10	0.75	rejected
Taxa_2079	Taxa_12	92.10	44	13214	44	460	3	66	3	2.50	59.66	19.89	2.50	19.89	50.20	1.00	accepted
Taxa_169	Taxa_68	95.30	1063	1998	781	991	23	34	15	0.00	26.24	1.14	0.69	1.75	4.57	0.65	rejected
Taxa_169	Taxa_112	94.90	1063	1575	663	1005	23	24	12	0.00	17.26	0.75	0.44	1.44	3.06	0.52	rejected
Taxa_583	Taxa_123	89.50	387	1325	387	758	4	9	4	0.46	18.88	4.72	0.46	4.72	13.41	1.00	rejected
Taxa_580	Taxa_301	91.00	190	427	190	379	4	5	4	0.81	8.61	2.15	0.81	2.15	3.89	1.00	rejected
Taxa_581	Taxa_301	93.50	212	427	159	191	4	5	2	0.00	2.09	0.52	0.74	1.05	1.35	0.50	rejected
Taxa_5805	Taxa_3431	88.50	4	12	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4000	Taxa_295	96.30	9	404	9	97	1	7	1	10.78	10.78	10.78	10.78	10.78	10.78	1.00	accepted
Taxa_589	Taxa_427	93.60	214	298	158	91	5	11	3	0.00	2.51	0.50	0.18	0.84	1.29	0.60	rejected
Taxa_589	Taxa_146	90.70	214	1161	214	453	5	17	5	0.59	12.84	2.57	0.59	2.57	5.13	1.00	rejected
Taxa_5058	Taxa_4039	93.80	5	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2260	Taxa_742	93.20	22	208	22	46	1	9	1	2.09	2.09	2.09	2.09	2.09	2.09	1.00	accepted
Taxa_2799	Taxa_1850	93.50	16	31	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2799	Taxa_223	91.70	16	691	16	215	2	9	2	10.12	26.88	13.44	10.12	13.44	16.75	1.00	accepted
Taxa_668	Taxa_480	96.80	137	558	137	349	1	9	1	2.55	2.55	2.55	2.55	2.55	2.55	1.00	accepted
Taxa_3006	Taxa_340	95.30	15	525	0	0	1	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3006	Taxa_873	94.90	15	92	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3006	Taxa_2121	94.60	15	25	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3006	Taxa_1812	93.50	15	32	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3006	Taxa_2118	93.50	15	25	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3006	Taxa_1651	93.20	15	84	15	19	1	3	1	1.27	1.27	1.27	1.27	1.27	1.27	1.00	accepted
Taxa_5228	Taxa_3211	95.50	5	24	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5228	Taxa_536	95.10	5	192	5	16	1	9	1	3.20	3.20	3.20	3.20	3.20	3.20	1.00	accepted
Taxa_3370	Taxa_1331	95.10	12	50	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3370	Taxa_427	93.60	12	298	0	0	1	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3370	Taxa_500	93.10	12	205	12	16	1	12	1	1.33	1.33	1.33	1.33	1.33	1.33	1.00	accepted
Taxa_604	Taxa_516	95.30	155	405	123	150	3	6	2	0.00	2.12	0.71	0.60	1.06	1.52	0.67	rejected
Taxa_902	Taxa_387	93.50	123	545	96	446	6	7	5	0.00	24.64	4.11	3.27	4.93	6.38	0.83	rejected
Taxa_902	Taxa_1018	92.10	123	139	27	139	6	2	2	0.00	12.02	2.00	3.89	6.01	8.12	0.33	rejected
Taxa_902	Taxa_693	91.70	123	129	0	0	6	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2017	Taxa_2365	89.60	43	49	0	0	2	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2017	Taxa_123	88.80	43	1325	16	135	2	9	1	0.00	8.44	4.22	8.44	8.44	8.44	0.50	rejected
Taxa_2017	Taxa_216	88.10	43	704	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2017	Taxa_486	87.70	43	247	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2017	Taxa_613	87.70	43	152	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2313	Taxa_1435	96.20	21	81	0	0	1	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5225	Taxa_2248	94.00	5	22	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5225	Taxa_1117	92.70	5	65	0	0	1	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5225	Taxa_2685	91.70	5	25	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5225	Taxa_1060	91.30	5	77	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1938	Taxa_497	92.90	55	209	29	71	3	9	2	0.00	5.00	1.67	1.07	2.50	3.93	0.67	rejected
Taxa_348	Taxa_42	95.30	320	4476	292	2141	6	18	5	0.00	49.20	8.20	0.90	9.84	15.92	0.83	rejected
Taxa_348	Taxa_307	93.50	320	389	247	374	6	5	4	0.00	5.71	0.95	0.89	1.43	1.77	0.67	rejected
Taxa_348	Taxa_25	92.80	320	7798	320	2416	6	18	6	1.61	49.24	8.21	1.61	8.21	14.38	1.00	accepted
Taxa_77	Taxa_21	96.80	1731	18055	1731	4542	6	30	6	0.46	41.05	6.84	0.46	6.84	14.75	1.00	rejected
Taxa_77	Taxa_113	96.40	1731	2709	1567	1173	6	15	4	0.00	5.96	0.99	0.31	1.49	4.00	0.67	rejected
Taxa_77	Taxa_64	96.00	1731	4300	1731	2016	6	17	6	0.43	15.85	2.64	0.43	2.64	4.92	1.00	rejected
Taxa_3216	Taxa_336	88.80	13	456	13	71	1	10	1	5.46	5.46	5.46	5.46	5.46	5.46	1.00	accepted
Taxa_2218	Taxa_355	89.60	23	315	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2218	Taxa_77	88.80	23	1731	0	0	1	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2218	Taxa_107	88.50	23	3835	23	19	1	15	1	0.83	0.83	0.83	0.83	0.83	0.83	1.00	rejected
Taxa_2218	Taxa_920	88.10	23	126	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2218	Taxa_1834	88.10	23	62	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2218	Taxa_1635	88.10	23	37	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2218	Taxa_21	87.80	23	18055	23	103	1	30	1	4.48	4.48	4.48	4.48	4.48	4.48	1.00	accepted
Taxa_626	Taxa_261	94.30	147	773	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_626	Taxa_253	93.90	147	636	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_626	Taxa_184	92.90	147	1317	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_626	Taxa_346	92.60	147	327	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_626	Taxa_101	90.50	147	12063	147	938	1	14	1	6.38	6.38	6.38	6.38	6.38	6.38	1.00	accepted
Taxa_1288	Taxa_29	87.40	59	4708	59	2038	4	13	4	6.46	395.75	98.94	6.46	98.94	215.67	1.00	accepted
Taxa_3740	Taxa_485	91.40	16	420	6	61	2	9	1	0.00	10.17	5.08	10.17	10.17	10.17	0.50	rejected
Taxa_3740	Taxa_1497	88.50	16	43	0	0	2	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3740	Taxa_318	87.00	16	493	16	63	2	10	2	0.90	9.90	4.95	0.90	4.95	9.00	1.00	rejected
Taxa_3740	Taxa_845	87.00	16	96	16	27	2	7	2	1.30	3.63	1.82	1.30	1.82	2.33	1.00	accepted
Taxa_872	Taxa_238	95.60	92	619	92	331	3	11	3	0.79	17.25	5.75	0.79	5.75	10.35	1.00	rejected
Taxa_872	Taxa_1000	95.20	92	116	0	0	3	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_872	Taxa_66	94.30	92	1870	18	46	3	9	1	0.00	2.56	0.85	2.56	2.56	2.56	0.33	rejected
Taxa_515	Taxa_190	95.90	214	906	48	61	9	11	2	0.00	2.50	0.28	1.10	1.25	1.41	0.22	rejected
Taxa_1787	Taxa_480	92.40	33	558	33	349	1	9	1	10.58	10.58	10.58	10.58	10.58	10.58	1.00	accepted
Taxa_1394	Taxa_500	94.10	47	205	25	40	5	12	3	0.00	5.01	1.00	1.10	1.67	2.29	0.60	rejected
Taxa_1394	Taxa_146	93.60	47	1161	47	193	5	17	5	2.50	19.74	3.95	2.50	3.95	7.20	1.00	accepted
Taxa_1218	Taxa_13	90.00	102	12635	95	2767	9	58	8	0.00	496.70	55.19	11.71	62.09	174.33	0.89	rejected
Taxa_651	Taxa_287	86.60	154	415	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_651	Taxa_153	85.90	154	2787	141	83	2	9	1	0.00	0.59	0.29	0.59	0.59	0.59	0.50	rejected
Taxa_651	Taxa_411	85.90	154	330	0	0	2	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_651	Taxa_14	85.60	154	11403	154	864	2	18	2	2.92	8.78	4.39	2.92	4.39	5.86	1.00	accepted
Taxa_3856	Taxa_1984	95.70	10	28	10	28	1	1	1	2.80	2.80	2.80	2.80	2.80	2.80	1.00	accepted
Taxa_4548	Taxa_874	87.10	7	127	7	8	1	7	1	1.14	1.14	1.14	1.14	1.14	1.14	1.00	accepted
Taxa_5834	Taxa_2063	88.70	4	39	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_662	Taxa_93	97.00	192	2062	192	306	5	29	5	1.12	9.89	1.98	1.12	1.98	4.33	1.00	accepted
Taxa_36	Taxa_88	94.60	3692	4492	1093	507	13	19	5	0.00	2.30	0.18	0.09	0.46	0.78	0.38	rejected
Taxa_665	Taxa_474	96.40	235	316	0	0	4	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_665	Taxa_636	96.40	235	248	132	111	4	6	2	0.00	1.72	0.43	0.70	0.86	1.02	0.50	rejected
Taxa_665	Taxa_301	89.50	235	427	0	0	4	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1569	Taxa_449	91.70	60	271	60	68	4	15	4	0.91	4.82	1.21	0.91	1.21	1.80	1.00	rejected
Taxa_1454	Taxa_678	90.30	45	245	0	0	2	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1454	Taxa_873	90.30	45	92	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1454	Taxa_301	89.90	45	427	18	48	2	5	1	0.00	2.67	1.33	2.67	2.67	2.67	0.50	rejected
Taxa_1454	Taxa_1236	89.90	45	56	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1454	Taxa_581	89.60	45	212	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5901	Taxa_5256	96.50	3	5	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5901	Taxa_2078	96.00	3	30	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1135	Taxa_183	92.40	101	2588	101	1586	2	7	2	12.52	33.73	16.87	12.52	16.87	21.22	1.00	accepted
Taxa_3985	Taxa_1355	92.70	9	49	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3985	Taxa_1265	92.20	9	54	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3985	Taxa_702	91.80	9	140	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3985	Taxa_470	91.40	9	240	0	0	1	10	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3985	Taxa_2089	91.40	9	64	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3985	Taxa_317	88.80	9	361	0	0	1	18	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3985	Taxa_22	87.50	9	7448	0	0	1	51	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_483	Taxa_57	98.20	217	3006	217	2414	4	12	4	4.80	53.04	13.26	4.80	13.26	22.73	1.00	accepted
Taxa_5486	Taxa_3364	94.40	4	17	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5486	Taxa_659	93.40	4	152	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5486	Taxa_731	93.00	4	125	0	0	1	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5486	Taxa_942	93.00	4	95	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5486	Taxa_1629	93.00	4	42	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5486	Taxa_2201	93.00	4	23	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5486	Taxa_4561	93.00	4	7	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5486	Taxa_3876	92.50	4	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5486	Taxa_4030	92.00	4	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_678	Taxa_223	91.70	245	691	193	265	7	9	4	0.00	9.78	1.40	0.53	2.44	6.29	0.57	rejected
Taxa_678	Taxa_176	90.60	245	1042	230	829	7	9	5	0.00	18.53	2.65	3.28	3.71	4.65	0.71	rejected
Taxa_678	Taxa_124	90.60	245	983	230	400	7	10	5	0.00	13.15	1.88	0.78	2.63	6.86	0.71	rejected
Taxa_678	Taxa_225	90.30	245	862	225	384	7	13	5	0.00	11.97	1.71	1.09	2.39	5.22	0.71	rejected
Taxa_774	Taxa_176	90.60	393	1042	138	645	13	9	6	0.00	24.59	1.89	2.67	4.10	8.44	0.46	rejected
Taxa_774	Taxa_223	90.60	393	691	143	541	13	9	7	0.00	42.06	3.24	1.33	6.01	18.80	0.54	rejected
Taxa_774	Taxa_124	90.30	393	983	143	738	13	10	7	0.00	57.77	4.44	1.94	8.25	27.40	0.54	rejected
Taxa_774	Taxa_225	90.30	393	862	239	610	13	13	9	0.00	38.85	2.99	0.17	4.32	13.00	0.69	rejected
Taxa_2738	Taxa_257	94.60	17	486	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2738	Taxa_810	92.40	17	101	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2738	Taxa_951	92.40	17	82	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2738	Taxa_2365	92.40	17	49	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2738	Taxa_216	92.10	17	704	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2738	Taxa_486	92.10	17	247	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2738	Taxa_2017	89.20	17	43	17	16	1	2	1	0.94	0.94	0.94	0.94	0.94	0.94	1.00	rejected
Taxa_2738	Taxa_1585	88.10	17	39	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4504	Taxa_2037	91.10	7	26	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4504	Taxa_3610	89.70	7	11	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4504	Taxa_3593	89.20	7	11	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4504	Taxa_1447	87.30	7	45	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4504	Taxa_2710	87.30	7	17	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4504	Taxa_240	85.00	7	647	0	0	1	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4504	Taxa_3127	85.00	7	14	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3806	Taxa_1321	96.90	10	51	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_693	Taxa_1018	92.50	129	139	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_693	Taxa_387	91.00	129	545	0	0	2	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1848	Taxa_1407	95.30	31	65	31	47	1	2	1	1.52	1.52	1.52	1.52	1.52	1.52	1.00	accepted
Taxa_819	Taxa_47	92.40	182	2435	182	823	3	12	3	1.14	23.26	7.75	1.14	7.75	18.22	1.00	accepted
Taxa_702	Taxa_470	94.40	140	240	95	144	7	10	5	0.00	16.70	2.39	0.30	3.34	9.83	0.71	rejected
Taxa_1596	Taxa_166	89.20	39	881	39	551	2	7	2	12.75	28.33	14.16	12.75	14.16	15.58	1.00	accepted
Taxa_4531	Taxa_1265	94.00	7	54	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4531	Taxa_3985	94.00	7	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4531	Taxa_470	92.70	7	240	7	65	1	10	1	9.29	9.29	9.29	9.29	9.29	9.29	1.00	accepted
